,title,category
589,“미국에 왕 없다”…‘반트럼프’ 세번째 대규모 시위,World
590,‘유럽 최후 독재자’의 평양 나들이 [김태훈의 의미 또는 재미],World
591,"""또 중동 수렁 안돼""…전쟁 한 달, 미국 의회도 '지상군 투입 반대'",World
592,"착륙 중 미 항공기 앞에 블랙호크 헬기가 슥…""또 대형 사고 날 뻔""",World
593,“미사일 발사기 탑재”…총·유탄 쏘며 시속 15km로 전장 누빈 '中 로봇늑대',World
594,전쟁이 키웠다…상장 직후 1000% 뛴 '드론계 엔비디아' 정체,World
595,"[트럼프관세 1년] 美, 대법원 제동 뚫고 전략 재정비…끝 안보인다",World
596,"호르무즈 파병 막은 日 평화헌법… ""향후 개헌 시도 쉽지 않을 것""",World
597,"""미국에 왕은 없다""…미 안팎서 反트럼프 세번째 대규모 시위",World
598,"미, 병력 3천500명 추가 배치...미 전역 '노킹스' 시위",World
599,전운 고조되는 중동...美 해병 2500명 작전 지역 도착,World
600,美 해군·해병대 3500명 중동에 추가…트리폴리 상륙함 도착,World
601,"이란, 사우디 美기지·쿠웨이트 공항 연쇄 공격(종합)",World
602,MAGA가 열광하는 이 남자… 트럼프도 고민하게 만든다,World
603,후티도 이란전 참전…‘호르무즈 넘어 홍해’ 리스크 확산,World
604,"“자유 이란, 환상 아니다” 마지막 왕세자 연설에 눈물바다",World
605,"美 트리폴리함 중동 도착…""미군 3500명 추가 배치""",World
606,"공짜라 관광객들 몰려갔는데…갑자기 “돈 받겠다”는 영국 박물관, 왜?",World
607,"이란戰에 세대별로 갈라진 '마가'…트럼프, 중간선거 부담커진다",World
608,"'저항의 축' 후티 공식 참전, 홍해도 막히나…""재앙적 결과""",World
609,"걸프국 온 젤렌스키 보란듯…이란, UAE 내 우크라 드론시설 공격(종합)",World
610,"""절대 안돼"" 마가 저항에…텃밭 상원의원 후보 못정하는 트럼프",World
611,미군 기지에 미사일·드론 쏟아졌다…이란 공습 현실화,World
612,"이스라엘, 핵 시설 공습...국제 유가는 3년 8개월 만에 최고",World
613,"이스라엘 방공망 괜찮나?...""이란 미사일에 뚫려""",World
614,호르무즈 이어 홍해까지 막히나…후티 참전에 '이중 봉쇄' 공포,World
615,"로버트 기요사키 ""다가올 시장붕괴가 오히려 부를 축적할 기회 될 것""",World
616,"젤렌스키, 걸프국 방문…이란 ""UAE내 우크라 드론방어시설 공습""",World
617,예멘 반군도 참전…호르무즈 이어 홍해도 '위기',World
618,"젤렌스키, 걸프국 방문…이란 ""UAE내 우크라 드론방어시설 공습""(종합2보)",World
619,"미, 포드호 화재에 부시호 투입…중동 항모전력 교체",World
620,"전쟁 한 달, 세계경제 휘청...대면 회담이 분수령",World
621,"이스라엘 ""예멘발 미사일 날아와""...'저항의 축' 대응 강화",World
622,"예멘 반군, 공식 참전 선언…호르무즈 이어 홍해도 막히나",World
623,"이스라엘 방공망 괜찮나?...""이란 미사일에 뚫려""",World
624,1만7천 미군 투입 대기...부시 항모전단도 배치,World
625,UAE 경제특구·쿠웨이트 공항 피격...후티 반군 참전,World
626,"美 언론 ""트럼프, 호르무즈해협 '트럼프 해협'으로 개명 검토 중""",World
627,백악관판 '피가 모자라?' SNS 영상 역재생하니...들리는 소리,World
628,"예멘 반군, 공식 참전 선언…호르무즈 이어 홍해도 막히나(종합2보)",World
629,"이란, 국제법 위반 논란에도 '통행료 부과법' 제정 강행…미국 ""세계에 위험"" 저지 방침",World
630,"이라크전 15만인데…미군 1만7천명 투입대기, 전면 침공 '역부족'",World
631,"이란, 젤렌스키 방문 맞춰 UAE 내 우크라 드론방어 시설 공습",World
632,"이란, 젤렌스키 방문 맞춰 UAE내 우크라 드론 방어 시설 공습",World
633,"이란 ""오만 인근 美보급선·UAE 우크라 對드론 시스템 창고 공격""",World
634,"다음은 쿠바?…트럼프, 또 무력행사 가능성 언급",World
635,오만 또 드론 피격·후티 반군 참전…이시각 중동,World
636,"전쟁 한 달, 세계경제 휘청...대면 회담이 분수령",World
637,[속보]美 ‘호르무즈 해협’→‘트럼프 해협’ 명칭 변경 검토,World
638,"이스라엘, 이란 핵시설 집중 폭격…이란 “혹독한 대가”",World
639,"호르무즈 통행료 내야하나⋯이란 매체 ""연수입 150조원 예상""",World
640,"[이동전환①] ""기차도 버스도 트램도 다 공짜라고?"" 파격적인 룩셈부르크의 교통 혁명",World
641,"전쟁마다 지지율 급등했는데…""트럼프는 제자리"" 왜? [사실은]",World
642,"이란, 젤렌스키 방문 맞춰 UAE내 우크라 드론방어 시설 공습(종합)",World
643,"중재국 먼저 회동…걸프국, '이란 억제' 요구",World
644,중동전쟁이 촉발한 고유가에 뒤바뀐 車산업 지형…중국이 최종 승자라는 이유는? [박민기의 월드버스],World
645,"""호르무즈 통행료 연간 150조 원""…""국제법 위반"" 펄쩍",World
646,"협상 선회 이유는 '무기 부족'?…""한 달 치 남은 듯"" 전망도",World
647,"""지상군 없이 목표 달성 가능""…잇단 '협상 강조' 메시지들",World
648,"""이번 주 미·이란 첫 대면 회담""‥이 와중에 재 뿌리는 이스라엘",World
649,"""트럼프, 호르무즈 봉쇄 푼 뒤 '트럼프 해협'으로 개명 검토""",World
650,"눈 벌겋게 '머그샷' 웬 망신?…'약물운전' 의심 사고, 보석금 석방된 골프황제",World
651,"이란, 사우디 주둔 미국 공군기지 공습 10여명 부상",World
652,1만7천 미군 투입 대기...부시 항모전단도 배치,World
653,[뉴스추적] 미국-이란 전쟁 한 달…이번 주말 최대 고비,World
654,"후티, 이스라엘에 첫 미사일 공격...""적의 공격 멈출 때까지""",World
655,[뉴스특보] 협상이냐 지상전이냐…중동전쟁 이번 주말 최대 고비,World
656,"아부다비 경제특구, 쿠웨이트 공항에 이란 공습(종합)",World
657,이란 “오만 앞바다 미 군함 공습”…전쟁 후 ‘최장 거리’ 타격 주장,World
658,美 지상군 1.7만명 이란 투입 대기… “특수작전 또는 협상압박”,World
659,"""서구를 석기시대로"" 협박까지…'중동 전쟁' 대형 악재 터졌다 [황정수의 글로벌 체크인]",World
660,'중동 파장' 한반도로…뒷전으로 밀린 외교·안보 합의,World
661,"이란, ""오만서 '상당한 거리' 미군 지원함 공격"" 주장",World
662,이란 공격에 미군 12명 부상…사우디 美공군기지 타격,World
663,"이란 ""트럼프, 당신 해고야""…전장 밖엔 '디지털 선전전' 격화",World
664,"이스라엘, 이란 핵시설 연쇄 타격…우방 '중국 배' 해협 통과 막아",World
665,"트럼프 ""이란 다음은 쿠바""…나토엔 '패싱' 위협도",World
666,"농담 아니었나…""호르무즈→트럼프 해협 개명 검토""",World
667,4월 종전 관측에 떠오르는 ‘美·이란 부분협상’ 가능성[美·이란 전쟁 한달],World
668,"한 달 맞은 중동 전쟁…""대화냐, 전쟁이냐"" 운명의 일주일",World
669,불타는 ‘유령선’ 표류…中 유조선도 막혔다,World
670,"[아는기자]“탄약값만 39조 원”…美 무기 비용, 벌써 천문학적?",World
671,"호르무즈 해협, 트럼프 해협으로 개명 추진되나 [美-이란 전쟁]",World
672,"이란, 미군 공중 급유기 부대에 미사일 폭격",World
673,"이란, 사우디 미 공군 기지 미사일·드론 공습…미군 12명 부상",World
674,"이스라엘, 이란 플루토늄 생산시설에 미사일 공격",World
675,미군 1.7만명 이란 지상전 ‘투입 대기’…美 노림수는?,World
676,[뉴스특보] 미·이란 대면회담 곧 성사되나…군사 압박도 병행,World
677,"이란, 사우디 美공군기지 타격…""12명 부상, 급유기 파손""",World
678,"""중동에 미군 1만7000명 추가…전면전 대신 특수작전 투입될 듯""",World
679,"""트럼프, 호르무즈 봉쇄해제 뒤 '트럼프 해협' 개명 검토""",World
680,[자막뉴스] 이란 공격에 미군기지 '직격탄'...1.7만 병력 투입 대기,World
681,"""대폭락 시작 신호?"" 돈나무 언니 또 매도 폭탄…엔비디아·메타 수십억어치 팔았다",World
682,전쟁 한 달째 '맞불 공방'...미군 만7천 명 투입 대기,World
683,"호르무즈 통과시 통행료 내야 하나…이란, ‘톨게이트’ 도입 강행 [美-이란 전쟁]",World
684,후티도 결국 이란전 참전…홍해 길목도 막히나,World
685,"미군, 중동에 1만 명 증파 검토…이란 전쟁 중대 변곡점되나?",World
686,홍해는 후티·호르무즈는 이란…중동 항로 다 막히나,World
687,"호르무즈 해협, 이란 '톨게이트' 되나...실행 여부 '관심'",World
688,"일본은 없다 ‘PANDA’ [S스토리-日, 54년 만에 ‘제로 판다’… 속앓이 하는 열도]",World
689,"7세기때 日에 두 마리 선물… 中 ‘판다 외교’의 시초 [S스토리-日, 54년 만에 ‘제로 판다’… 속앓이 하는 열도]",World
690,복제약 공장서 신약 허브로… 美 넘보는 中 ‘바이오 굴기’ [세계는 지금],World
691,미군 1.7만명 투입 대기…이란 압박용 카드?,World
692,"호르무즈 이어 '물류동맥' 막힐라…후티 반군, 이란전쟁 참전",World
693,"""30억 내면 통과""…이란 '호르무즈 톨게이트' 150조 '돈방석'",World
694,"이란, 호르무즈에 '톨게이트'…연간 150조원 수입 전망",World
695,"“한국 쇼핑 천국, 싼맛?”…중국인들 캐리어 끌고와 아웃렛 가서 싹쓸이",World
696,"'큰 선물' 받았다더니...이란, 중국 선박도 차단 [앵커리포트]",World
697,"[뉴스특보] 트럼프 “이란과 협상중"" 자신감…다음은 쿠바 지목",World
698,"이란 미사일에 뚫리는 이스라엘 방공망…""요격탄 재고 압박"" 분석",World
699,"이란, 호르무즈에 '톨게이트'…미국 ""세계에 위험"" 저지 방침",World
700,이스라엘에 첫 예멘발 미사일...이란 부셰르 원전 피격,World
701,"후티 반군, 이스라엘에 미사일 쏘며 참전…홍해 위협 고조",World
702,“해킹된 줄 알았는데”…백악관 ‘의문의 영상’ 정체 알고보니,World
703,"""이란 하늘서 지뢰가 비처럼 내려""…'20년만' 美 실전 사용 의혹에도 '침묵'",World
704,"美 지상병력 1만7000명, 이란 들어갈까? 압박 수위 높아져",World
705,"후티, 이스라엘에 미사일 쏘며 참전…홍해 위협도 고조(종합)",World
706,미군 1만7천명 대기…협상 압박용? 특수작전 투입?,World
707,WSJ “미 국방부 중동에 지상군 1만명 추가 파병 검토”,World
708,"후티 반군, 이란전 첫 참전?…이스라엘 ""예멘서 미사일 날아와""",World
709,현실이 된 헬륨·플라스틱 부족…러시아 원유로 몰리는 아시아[美·이란 전쟁 한달],World
710,"미, 지상군 1.7만명 투입대기…이란 내 특수작전·협상압박",World
711,"미군 1.7만 ‘투입 대기’… 트럼프, 이란 더 세게 몰아친다",World
712,미군 1만7천명 중동 추가 파병 검토…이란 전쟁 중대 변곡점?,World
713,"위태로운 재고에 아껴썼더니...""이란 미사일에 뚫리는 이스라엘"" [지금이뉴스]",World
714,"대놓고 장삿속?…""호르무즈 통행료 부과시 150조 수입""",World
715,"미군 1만7천명 투입대기…""이란 내 특수작전 또는 협상압박""",World
716,"[뉴스특보] 미·이란 대면협상 초읽기…""몇주 내 마무리""",World
717,이란 매체 “호르무즈 통행료 수입 연 150조원 넘을 것”,World
718,"이스라엘, 방공망 아끼다가 이란 미사일 방어 못해…주민 200명 부상",World
719,"전쟁이 다시 일깨운 '공급망'의 중요성…中, 이재용만 따로 불렀다",World
720,"""미국이 적이 될 수도""...트럼프 ‘나토 협조 부족’ 공개 비판에 유럽 안보 불안 확산",World
721,"""200명 사상"" 쏟아진 미사일…방공망 아껴쓰는 이스라엘",World
722,트럼프 이어 푸틴도 5월 방중설…“미·러 동시 관리 전략”,World
723,"레바논으로 향한 이스라엘의 욕망, 전쟁 지속 원하는 또 다른 이유",World
724,"""경제학적으로도 잡을 방법 없어""...불황 예측했던 전문가의 경고 [이슈톺]",World
725,"“수량은 유한, 아껴 쓰다보니”…이란 미사일에 뚫리는 이스라엘 방공망",World
726,"""누가 먼저 바닥 드러내나""…이스라엘, 방공망 아끼다 요격 실패",World
727,미 국무장관 “수주 내에 종전 예상…지상군 없이도 목표 달성”,World
728,드론·전투기·레이더까지…이란이 박살낸 美 첨단무기 보니 [美·이란 전쟁 한달],World
729,종전 원치않는 이스라엘...이란 핵시설까지 때렸다 [이슈톺],World
730,"""이스라엘 '재고 압박'에 고성능 아끼다 이란 미사일에 뚫려""",World
731,기지 공습당하자 호텔로 철수한 미군들...정조준한 이란의 경고 [지금이뉴스],World
732,협상 불확실성에 유가 또 급등…뉴욕증시 일제히 하락,World
733,"이스라엘, 방공망 아껴쓴다…이란 미사일에 뚫리는 국면 진입",World
734,"미국·이란 종전 회담, 주말에 시작될까... ""몇 주 안에 끝난다""",World
735,"이란 매체 ""호르무즈 해협 통행료 부과 시 수입 연 150조원 이상""",World
736,"""美, 유럽 안보에서 손 떼고 적대적으로 돌아설 수도""",World
737,"""이란 미사일 3분의 1만 파괴""… 트럼프의 전쟁성과 과장 논란",World
738,"""트럼프 이어 푸틴도 5월 방중 가능성""…전례 없는 연쇄 방중",World
739,"親이란 후티 반군, 공식 참전... 호르무즈 이어 홍해도 막히나",World
740,"G7서 EU외교수장·美국무 설전…""러 압박해야"" vs ""당신이 해봐""",World
741,트럼프 “이란과 협상 중… 다음은 쿠바” 무력행사 가능성 시사,World
742,"""엄청난 실수"" 퍼부은 트럼프...유럽 패싱할 '최악 시나리오'에 벌벌 [지금이뉴스]",World
743,'충혈된 눈의 골프황제' 우즈 머그샷 공개…보석금 내고 석방,World
744,"이스라엘, 이란 원전 또 때렸다…열흘 사이 3번째 공습",World
745,"美중부사령부, 수리 중인 포드호 대체…부시 항모전단 투입",World
746,"이스라엘 ""예멘발 미사일, 방공망 가동""…후티 반군 참전 기로",World
747,"중동전쟁 한 달째, 이번 주말 '분수령'…지상전 벌어지나",World
748,"[자막뉴스] ""이스라엘군, 10가지 위험 신호""...초정통파 유대인까지 징집하나",World
749,트럼프 이어 푸틴도 5월에 中 찾나…중국 외교적 입지 강화 눈길,World
750,"트럼프 이어 푸틴도 5월 방중 가능성…""미러 동시관리 필요 반영""",World
751,이란 '역대급' 세수 풍년 예상...법도 뛰어넘는 '봉이 김선달' [지금이뉴스],World
752,"핵시설 집중공세…이스라엘, 이란 부셰르 원전 또 때렸다",World
753,"트럼프, 연일 자신만만…""이란, 거래 성사 애원""",World
754,"이스라엘 ""예멘발 미사일 날아와 방공망 가동""…후티 참전 기로",World
755,“조속한 합의” vs “확전도 불사”…‘이란 전쟁’에 갈라진 걸프국들,World
756,중동사태 1달...회담 임박 속 이스라엘 공습 강화,World
757,"[자막뉴스] ""트럼프 말과 정반대"" 격분한 이란...국제유가는 급등",World
758,"[뉴스특보] 이스라엘, 핵시설 타격…트럼프 ""이란 합의 갈구""",World
759,"걸프국, 미국에 '이란 공격력 억제' 중동 질서 재편 요구",World
760,트럼프가 경고한 이란 다음 국가...불길한 '군사행동' 암시 [지금이뉴스],World
761,"후티도 참전하나…이스라엘 ""예멘발 미사일 날아와 방공망 가동""",World
762,"페르시아만 인근 원전도 때렸다...이스라엘, 이란 핵시설 3곳 타격",World
763,강경해지는 걸프국…美에 '이란 억제' 중동 질서 재편 요구,World
764,"美중동특사 ""이번 주 이란과 회담 있을 것으로 생각""",World
765,"이란 부셰르 원전도 피격…이스라엘, 핵시설 집중 공세",World
766,"美중부사령부, 부시 항모전단 투입…""대이란 작전 합류 가능성""",World
767,"트럼프 '나토 패싱' 재부상…유럽 ""최악은 美의 적대화""",World
768,"이란 부셰르 원전도 피격…이스라엘, 핵시설 집중공세(종합)",World
769,"美중부사령부, 부시 항모전단 투입…미사일 구축함 속속 출항",World
770,"“美 토마호크 고갈 위기, 우려할 정도”…4주만에 850발 쐈다",World
771,"""미국·이란, 곧 파키스탄에서 회담""...이스라엘의 이란 핵 시설 공습에 유가 급등·뉴욕 증시 하락",World
772,"이란전쟁 한달, 세계증시 1.8경 '증발'…미국 5%빠질때 한국 -10%",World
773,"트럼프·메르츠, 정상회담 후 한 달도 안 지나 관계 멀어져",World
774,"美중부사령부, 부시 항모전단 투입…수리 중인 포드호 대체",World
775,‘전쟁인데 17% 뚝’ 金값 …“이번엔 오른다” 기대 왜?,World
776,"“‘군함 안 보낸다’ 이거지?” 트럼프, 나토 탈퇴 가능성 시사 [美-이란 전쟁]",World
777,"이란 전쟁 한 달...미국·이란, 파키스탄서 만날까?",World
778,"트럼프 ""다음은 쿠바... 미국, 나토 편 들 필요 없을 것 같다""",World
779,트럼프 “이란 다음 군사력 사용 대상은 쿠바”,World
780,이란 남부에 대전차 지뢰가…美 살포 의혹,World
781,"트럼프, '이란 파병 거부' 나토 탈퇴 시사…""미국 돕지 않은 건 엄청난 실수""",World
782,"휴전 협상 앞두고 이스라엘 '공습'…이란 ""호르무즈 봉쇄"" 맞불",World
783,"""미국과 이란 곧 대면"" 움직임에도…유가 뛰고 증시 급락",World
784,50년 만에 달로…NASA '아르테미스Ⅱ' 발사 D-5,World
785,"이란, 중국 선박도 차단…핵시설까지 타격",World
786,"트럼프 ""이란과 대화 중""...미 국무 ""지상군 없이 목표 달성가능""",World
787,중동사태 1달...회담 임박 속 이스라엘 공습 강화,World
788,"""러시아와 손 잡을라""…트럼프 '나토 패싱' 위협에 유럽 긴장",World
789,"""지상전 없이 몇 주 내 끝""‥이란, 미군기지 공습",World
790,트럼프 ‘나토 탈퇴’ 시사...“뭐하러 곁에 있나”,World
791,이준석 “파병 대신 천궁을”…호르무즈 대안 기고,World
792,내달 1일 美 나사 '아르테미스Ⅱ' 발사…반세기 만에 달 궤도로,World
793,이란전 장기화 우려에... 국제유가 4% 급등해 4년 만에 최고,World
794,"트럼프 또 '나토 패싱' 위협…유럽 ""최악 시나리오될라"" 초조",World
795,"결국 이스라엘 뜻대로…""예측 불가 미국보다 중국이 나아"" 중동국가들 '부글'",World
796,"NASA '아르테미스Ⅱ' 발사 D-5…우주비행사 ""달로 갑시다""",World
797,"트럼프 “거의 없다”던 이란 미사일, 3분의 1만 확실히 파괴… 관건은 발사 능력",World
798,"이스라엘, 이란 핵시설 타격…트럼프 ""이란, 합의 도달 갈구""",World
799,협상이냐 지상전이냐…중동전쟁 한달째 이번주말 최대고비,World
800,"中 전기차, 테슬라보다 잘 팔렸는데…충격 결과에 '초비상'",World
801,트럼프 “다음 타깃은 쿠바…나토는 보호할 필요 없다”,World
802,[뉴스특보] '중동 전쟁' 한 달…종전·확전 갈림길,World
803,하루 30분 '이것'만 해도…젊은 여성 유방암 위험 낮춘다,World
804,"트럼프 ""이란과 협상중, 다음 타깃 쿠바…나토 지킬 필요 없다""(종합)",World
805,이란 전쟁으로 가장 이득 보는 나라는? [차이나우],World
806,"‘위대한 피스메이커’ 꿈꾸는 트럼프 ""이란 다음은 쿠바"" 지목",World
807,"뿔난 트럼프 ""동맹이 우리 곁에 없다"", 나토 탈퇴 가능성 언급",World
808,"이란 작전 외면한 나토…트럼프 ""엄청난 실수"" 탈퇴 경고",World
809,"이스라엘은 본토 타격, 미국은 협상기대 부채질",World
810,"트럼프, 나토 향해 뒤끝 작렬 “우릴 안 도운건 엄청난 실수”···쿠바엔 무력행사 시사",World
811,"주영 미국 대사, “찰스 3세 방미 취소한다면 실수” 경고",World
812,"호르무즈를 ""트럼프 해협""…쿠바 무력행사 시사도",World
813,"이스라엘 매체 “트럼프, 이란에 지상군 투입 선택할듯” 보도",World
814,"미 국무장관 ""이란 전쟁 몇 주 안에 끝나…지상군 투입 필요 없다""",World
815,트럼프 “이란 다음은 쿠바”…무력행사 가능성 시사,World
816,"""호르무즈 통행료만 150조원 ...이란 GDP 최대1/4 가능""",World
817,"""미국·이란, 파키스탄에서 곧 만날 것""...유가는 급등·뉴욕 증시는 급락",World
818,"""나토가 미국 안도운 건 엄청난 실수""…탈퇴 가능성 언급",World
819,중동사태 1달...회담 임박 속 이스라엘 공습 강화,World
820,"트럼프 ""이란과 대화 중""...미 국무 ""지상군 없이 목표 달성가능""",World
821,"[속보] 트럼프 ""쿠바가 다음""…이란 이어 군사적 압박 가능성 시사",World
822,"""美, 이란 미사일 전력 3분의 1만 확실히 제거""",World
823,"엔·달러 환율, 1년 8개월 만에 160엔 대…중동 사태 여파",World
824,"트럼프, 美공항 보안직원 급여 지급명령…셧다운 해소는 난항",World
825,“역겹다” 비난까지...‘지지율 36%’ 찍었는데 지폐에 서명 넣는다는 트럼프,World
826,"美국무 ""대이란 군사작전 수주 내 종료…지상군 투입 없이 목표 달성 가능""",World
827,트럼프-모디 통화에 함께한 일론 머스크…전시에 ‘민간인’ 이례적 참여,World
828,"트럼프 ""이란전 외면한 나토 큰 실수…지켜줄 필요 없을 것 같다""",World
829,‘공습 연기’에도 유가↑·주가↓…브렌트유 110달러 넘어,World
830,"엔/달러 환율, 1년 8개월 만에 160엔 돌파…이란 전쟁에 엔저",World
831,"미 “이란전, 몇주 내 끝날 것…지상군 없어도 목표 달성 가능”",World
832,"트럼프, 이란 파병않은 나토 결별 시사…""다음은 쿠바""(종합)",World
833,"트럼프 ""다음은 쿠바""...베네수엘라·이란 이어 또 무력행사?",World
834,"이란, 중국 선박도 차단…핵시설까지 타격",World
835,[자막뉴스] 미국·이란 협상 앞두고...찬물 끼얹는 이스라엘,World
836,"트럼프 “우리를 안 도운 건 실수”... 나토에 뒤끝, 탈퇴 가능성 시사",World
837,"트럼프 ""때로는 군사력 써야 할 때 있어…이란 다음은 쿠바""",World
838,"[뉴스특보] 美 ""몇 주 내 마무리""…이란 종전안 역제안 임박",World
839,"루비오 ""이란 군사작전 수주내 끝낼 것...지상군 투입 없어""",World
840,호르무즈發 추가 청구서…동맹 균열과 트럼프의 앙금[워싱턴 리포트],World
841,"이란 다음은 쿠바?…트럼프, 무력행사 가능성 시사",World
842,"[자막뉴스] 궤멸시켰다던 트럼프, 그런데...어딘가 찜찜한 온도차",World
843,"[자막뉴스] ""몇 주 안에 끝낸다"" 미 국무 '호언장담'...이란은 묵묵부답",World
844,이란전 장기화 충격…‘3고’ 공포에 미 증시 어디로,World
845,[인싸M] '이스라엘-이란 전쟁'‥'패권 국가' 미국이 잃어버린 것,World
846,전쟁 장기화 우려에 국제유가 상승…브렌트 110달러대,World
847,"""우리가 왜 그들 곁에 있어야 하나""…트럼프, 나토 탈퇴 가능성 시사",World
848,‘트럼프 서명’ 찍힌 달러 나온다...美 건국 후 최초,World
849,"트럼프 ""다음은 쿠바""…이란 이어 무력행사 가능성 시사(종합)",World
850,"""日이지스함 토마호크 설치"" 자위대 선언에 중국 또‥",World
851,"일론 머스크, 트럼프-모디 통화 참여했다…“전시에 이례적”",World
852,"“갈 곳 없다고 느껴 시작했다”…‘섹시 댄스’ 논란, 전 中 체조선수의 고백",World
853,뉴욕증시 일제히 하락…트럼프는 “전쟁 끝나면 로켓처럼 급성장”,World
854,"트럼프 “이란과 협상, 쿠바가 다음”...군사력 동원한 압박 가능성",World
855,"이스라엘 공군, 이란 핵시설 2곳 공격…""방사능 누출 없어""",World
856,"메모리 제외 美반도체주 일제 하락, 반도체지수 1.69%↓(종합2)",World
857,"""기름 없어서 밥도 못 한다"" 문 닫는 식당들…코로나19급 충격 우려[글로벌 포커스]",World
858,"美국무 ""지상군없이 몇 주면 마무리""…곧 대면협상",World
859,"이스라엘, 핵시설 때렸다…협상 앞두고 미·이란 신경전",World
860,“미군 300명 다치고 비행기 손상”…사우디 미군 기지 공격한 이란,World
861,"'가득 채워달라' '기름 없다"" 인도, 사재기 극성",World
862,'트럼프식 전쟁' 한달…난타전 속 '에너지 재앙',World
863,"트럼프 “이란, 합의 도달 갈구…호르무즈 해협 유조선 10척 통과 허용”",World
864,"이란 사우디 미군 기지 공격, 급유기 다수 손상",World
865,"미국 메모리주 일제 반등, 터보퀀트 충격 하루살이(종합)",World
866,"""이란, 사우디 미군 기지 공격...미군 여러명 부상"" AP",World
867,"""미국·이란, 파키스탄에서 곧 만날 것""...유가는 급등·뉴욕 증시는 급락",World
868,"신사도 외국인이 지키는데…日, 영주권 비용 2900% 인상 논란",World
869,이란 지도부 제거 '60초 작전'…20년 휴민트와 AI 합작품,World
870,인력거 누비던 거리에 벤츠…中 부촌 20년 만의 반전 비결,World
871,루비오 “미국이 러시아 편? 젤렌스키 발언은 거짓말”,World
872,전쟁 여파로 아시아·유럽 항공권 최대 560% 폭등…여름 휴가객 '비상',World
873,이란 부셰르 원전도 피격…이스라엘 공세속 핵시설 연쇄포화,World
874,"""트럼프 해협? 아니 호르무즈!""…트럼프, 이란 압박 속 농담까지",World
875,"뉴욕증시, 이틀째 급락 마감…주말 앞두고 위험 회피 확산",World
876,"테슬라 2.76%-루시드 5.15%, 전기차 일제 급락(상보)",World
877,"메타, 세계 최대 데이터센터 가동 위해 가스발전소 7곳 추가 건설",World
878,"이스라엘, 이란 핵시설 2곳 공습…“방사능 위험 없어""",World
879,"美국무 ""몇달 아닌 몇주 내 끝날 것""…이란전 수주내 종료 시사",World
880,[특파원 시선] 미일회담서 평화헌법 덕 본 다카이치…개헌논의에 영향 생길까,World
881,"""미, 이란 미사일 전력의 1/3만 확실히 파괴 확인""",World
882,"이란, 중국 선박도 차단…핵시설까지 타격",World
883,"미 ""지상군 없이 수주 내 종결""‥국제유가 또 급등",World
884,"“미국을 또 수렁으로 몰아넣으려는 거냐”…전쟁 한 달, 여론은 트럼프에 등 돌렸다",World
885,호르무즈 통행료 ‘잭팟’ 기대하는 이란 “연간 150조”[美-이란 전쟁],World
886,"메르츠 ""미·이스라엘 공격, 이란 정권교체로 연결 안 될 것""",World
887,[지금왜] 이란 '난공불락'으로 만든 지리적 이점 3가지...미국 상대로 버틸 수 있는 이유,World
888,"중동 긴장 최고조, 증시-암호화폐 일제 급락-유가 급등(종합2)",World
889,러시아 이란에 개량형 드론 지원…수량은 안 밝혀져,World
890,"이스라엘 국방 ""이란 본토 타격 강화""…제철소까지 폭격",World
891,"""미국·이란, 파키스탄에서 곧 만날 것""...유가는 급등·뉴욕 증시는 급락",World
892,"트럼프 ""이란과 대화 중""...미 국무 ""지상군 없이 목표 달성가능""",World
893,"뉴욕증시, 7개월 최저 마감...나스닥·다우존스 조정장 진입",World
894,"이란군 ""미·이스라엘의 동맹국 입출항 선박은 호르무즈 불허""",World
895,"뉴욕 증시, 이란 전쟁 확전 양상에 동반 급락 마감",World
896,"“슈퍼카 운송 걱정마세요, 비행기로 보낼께요”…페라리, 중동 고객들에 항공 운송",World
897,"""100만 지상군 준비""에 맞불…불타는 유조선 직접 공개",World
898,"트럼프, 美공항 보안직원 급여 지급명령…내주 공항 혼잡 풀릴까(종합2보)",World
899,"'터보퀀트' 시장 반응은 착각…""달려드는 기업들, 판 더 커진다""",World
900,"미국 ""지상군 투입 없다…전쟁 몇 주 안에 끝낼 것""",World
901,"이란, 핵시설 잇따른 피격에…보복 공격 시사",World
902,"아무도 모른다, 이 전쟁이 어딜 향하는지... “트럼프 ‘길 잃은 분노’ 작전”[글로벌 모닝 브리핑]",World
903,평북 구성에 대규모 드론 제조 공장 들어선 듯-38노스,World
904,"유가 급등에 금리 인상 우려 급부상, 미증시 일제 급락(상보)",World
905,‘장대한 분노’ 그 이후는…‘힘의 지배’ 가속화?,World
906,협상이냐 확전이냐…지도로 본 중동 사태 한 달,World
907,‘공습 연기’에도 유가↑·주가↓…브렌트유 110달러 넘어,World
908,"미 “이란전, 몇주 내 끝날 것…지상군 없어도 목표 달성 가능”",World
909,"“트럼프와 김정은, 항상 화기애애”...전담 통역국장의 생생한 이야기",World
910,"국제유가, 분쟁 장기화 우려에 상승…브렌트 110달러대",World
911,[줌인] 재벌은 아닌데 억만장자만큼 쓴다… 美 경제 바꾸는 ‘숨은 부자들’,World
912,이코노미 빼고 퍼스트로 채운다…고유가 탈출구 찾는 항공업계,World
913,"트럼프 2.0 시대, 인도의 지정학 리스크 헤징 전략 [PADO]",World
914,"전쟁 한 달…병영국가로 향하는 이스라엘, 혁명수비대가 접수한 이란",World
915,트럼프의 마음을 얻으려는 대만의 절박한 몸부림 [PADO],World
